time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273556507647500,7.1766474609375,-0.6761369705200195,0.7088840007781982,-0.12882000207901,0.15403099358081818,2.284015417098999,1.5123052597045898,0.45463019609451294
1660273556517647600,7.186647705078125,-0.6814299821853638,0.7039729952812195,-0.1287350058555603,0.15330100059509277,2.1124229431152344,1.5236127376556396,0.6274662017822266
1660273556527201800,7.196201904296875,-0.6864100098609924,0.6999589800834656,-0.12738899886608124,0.15056200325489044,1.9019699096679688,1.5327832698822021,0.8438108563423157
1660273556536358100,7.205358154296875,-0.6913750171661377,0.6961669921875,-0.12535899877548218,0.14709100127220154,1.5938916206359863,1.5392752885818481,1.1598364114761353
1660273556552385300,7.22138525390625,-0.6913750171661377,0.6961669921875,-0.12535899877548218,0.14709100127220154,1.5938916206359863,1.5392752885818481,1.1598364114761353
1660273556562384100,7.231384033203125,-0.6963070034980774,0.692441999912262,-0.1229339987039566,0.14340999722480774,1.1947009563446045,1.5412774085998535,1.5678226947784424
1660273556572384300,7.24138427734375,-0.7010049819946289,0.6888960003852844,-0.12019199877977371,0.13988099992275238,0.8343995809555054,1.5380581617355347,1.9371610879898071
1660273556582384000,7.251384033203125,-0.7054700255393982,0.6855589747428894,-0.11701700091362,0.13647399842739105,0.5935705900192261,1.5313516855239868,2.1874148845672607
1660273556592384500,7.261384521484375,-0.7097830176353455,0.6825019717216492,-0.1128769963979721,0.132874995470047,0.45782533288002014,1.5229103565216064,2.334293842315674
1660273556602385000,7.271385009765625,-0.7139300107955933,0.679722011089325,-0.10762400180101395,0.12921899557113647,0.3947601020336151,1.513553261756897,2.4101336002349854
1660273556612384800,7.281384765625,-0.7179080247879028,0.677079975605011,-0.10157199949026108,0.12590700387954712,0.375846803188324,1.503546118736267,2.442434310913086
1660273556622385000,7.291385009765625,-0.7216989994049072,0.6744369864463806,-0.09506899863481522,0.12347300350666046,0.3858659565448761,1.4927752017974854,2.4451591968536377
1660273556632385000,7.301385009765625,-0.7253469824790955,0.6715620160102844,-0.08879700303077698,0.12243299931287766,0.4087899625301361,1.48103666305542,2.4326345920562744
1660273556642385200,7.31138525390625,-0.7289450168609619,0.6682990193367004,-0.08328499644994736,0.12279099971055984,0.4309346675872803,1.4683771133422852,2.417778491973877
1660273556652385000,7.321385009765625,-0.7325329780578613,0.6646530032157898,-0.07869800180196762,0.12424500286579132,0.4467432498931885,1.4551132917404175,2.406348943710327
1660273556662386700,7.33138671875,-0.7360820174217224,0.66075599193573,-0.07495799660682678,0.126350998878479,0.4555928111076355,1.441735863685608,2.399722099304199
1660273556672386800,7.34138671875,-0.7394049763679504,0.6570410132408142,-0.07143600285053253,0.1283469945192337,0.46253424882888794,1.429086685180664,2.394845962524414
1660273556682387000,7.351386962890625,-0.7428749799728394,0.6532800197601318,-0.0675249993801117,0.12961900234222412,0.46576663851737976,1.416473150253296,2.395261764526367
1660273556692386800,7.36138671875,-0.7466170191764832,0.6493650078773499,-0.06290899962186813,0.1301109939813614,0.467264324426651,1.4034136533737183,2.3995227813720703
1660273556702387000,7.371386962890625,-0.7503920197486877,0.6454110145568848,-0.05802299827337265,0.13033799827098846,0.4690537452697754,1.3902614116668701,2.404252290725708
1660273556712387000,7.381386962890625,-0.7538800239562988,0.6416410207748413,-0.05345999822020531,0.13077400624752045,0.4719289243221283,1.3777433633804321,2.407134771347046
1660273556722387000,7.391386962890625,-0.7568709850311279,0.6382099986076355,-0.0496940016746521,0.13176900148391724,0.4757665693759918,1.366389274597168,2.4071218967437744
